country,locality,yearCollected,eventID,principalInvestigator,samplingProtocol,sampleCollectionDeviceEvent,collectorList,continentOcean,municipality,county,dayCollected,locationID,locationRemarks,decimalLatitude,decimalLongitude,decimalLatitudeEnd,decimalLongitudeEnd,depthOfBottomInMeters,eventEnteredBy,habitat,environmentalMedium,horizontalDatum,island,islandGroup,waterBody,landowner,verbatimLocality,maximumDepthInMeters,maximumElevationInMeters,verbatimElevation,verbatimEventDate,coordinateUncertaintyInMeters,coordinatePrecision,georeferenceProtocol,microHabitat,minimumDepthInMeters,verbatimDepth,minimumElevationInMeters,monthCollected,permitInformation,eventRemarks,stateProvince,taxTeam,timeOfDay,verbatimLatitude,verbatimLongitude,fundingSource,fieldNotes,substratum,earliestEonOrLowestEonothem,latestEonOrHighestEonotheme,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,geologicalContextID,latestChronometricAge,latestChronometricAgeReferenceSystem,earliestChronometricAge,earliestChronometricAgeReferenceSystem,chronometricAgeID,chronometricAgeProtocol,chronometricAgeUncertaintyMethod,chronometricAgeUncertaintyInYears,verbatimChronometricAge,materialDated,uncalibratedChronometricAge,chronometricAgeDeterminedBy,lithostratigraphicTerms,group,formation,member,bed,culturalContext,culturalOccupationPeriod,culturalRegions,culturalAffiliations,waterTemperatureInDegreesCelsius,waterSurfaceTemperatureInDegreesCelsius,bcid,expeditionCode,projectId,
Australia,"Mt. Lewis, site CU10",2004,0812b2c289adfaff2cc04590a9712db6,"Hauselberger, Kim - kim.hauselberger[at]my.jcu.edu.au",,,,Australasia,,,,300926,,-16.586833,145.272667,,,,,,,,,,,,,,1000,,,,,"DMS, converted",,,,1000,9,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20812b2c289adfaff2cc04590a9712db6,release1,300,
Australia,Unknown,2013,084786e52f057eda12e986d815b16b7a,Laura Brannelly,,,Laura Brannelly,,,,10,,,-36.359,148.484,,,,,,,,,,,,,,,,,30,,,,,,1519,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQT2084786e52f057eda12e986d815b16b7a,zawacki,222,
Australia,Pabral Road,2006,092f9277ec8f12f203df2a99ec4d4ace,"Hunter, David - david.hunter[at]environment.nsw.gov.au",,,,Australasia,,,,300331,,-35.29975,148.80922,,,,,,,,,,,,,,758,,,,,Decimal degrees,,,,758,,,ND | 0 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2092f9277ec8f12f203df2a99ec4d4ace,release1,300,
Australia,"Stoney Creek, Hull River National Park",2010,0945555058d50fa4594320fd378e165a,"Sapsford, Sarah J - sarah.sapsford[at]gmail.com",,,,Australasia,,,,301055,,-17.921389,146.068611,,,,,,,,,,,,,,18,,,,,"DMS, converted",,,,,6,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN20945555058d50fa4594320fd378e165a,release2,300,
Australia,Northcliffe,2009,09642b0d6f796d025823d8e598b37d2d,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300364,,-34.65,116.11667,,,,,,,,,,,,,,62,,,,,Decimal degrees,,,,62,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB209642b0d6f796d025823d8e598b37d2d,release1,300,
Australia,"Beachport, southeastern South Australia",2008,09979af13e53de5ef4dcac75072e9aff,"V_r_s, Judit - jvoros[at]nhmus.hu",,,,Australasia,,,,300877,,-37.4,140.12,,,,,,,,,,,,,,39,,,,,Decimal degrees,,,,39,12,,D | 1 | 1,South Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB209979af13e53de5ef4dcac75072e9aff,release1,300,
Australia,"Bundaroo Creek, Conondale Range, SEQ",1999,09d208cc8c500aa50c1af6c61e16b310,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300660,,-26.68684,152.61739,,,,,,,,,,,,,,456,,,,,Decimal degrees,,,,456,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB209d208cc8c500aa50c1af6c61e16b310,release1,300,
Australia,Middle Swan,1993,0a40586d102407a71271848c94a9e251,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300502,,-31.86667,116,,,,,,,,,,,,,,94,,,,,Decimal degrees,,,,94,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20a40586d102407a71271848c94a9e251,release1,300,
Australia,Augusta,1963,0a6551ee7e99b6f90426bb047ac04856,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300375,,-34.33333,115.15,,,,,,,,,,,,,,6,,,,,Decimal degrees,,,,6,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20a6551ee7e99b6f90426bb047ac04856,release1,300,
Australia,"Frenchman Creek, Wooroonooran National Park",2005,0aa6c85ec7a5c6ec7c71777b92ef8edc,"Woodhams, Douglas C - dwoodhams[at]gmail.com",,,,Australasia,,,,300922,,-17.308889,145.921111,,,,,,,,,,,,,,40,,,,,"DMS, converted",,,,40,9,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20aa6c85ec7a5c6ec7c71777b92ef8edc,release1,300,
Australia,Triunia Nat Park,1999,0ad5452ed69f2b5cd9f40ce2db9b1da6,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300665,,-26.654,152.904,,,,,,,,,,,,,,253,,,,,Decimal degrees,,,,253,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20ad5452ed69f2b5cd9f40ce2db9b1da6,release1,300,
Australia,Lake Broadwater Quarry Dam site 3,2007,0b0cb8424dfbaa9c4d21ff230bd25783,"Simpkins, Clay - c.simpkins[at]griffith.edu.au",,,,Australasia,,,26,300882,,-27.3765,151.1088,,,,,,,,,,,,,,396,,,,,Decimal degrees,,,,396,9,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20b0cb8424dfbaa9c4d21ff230bd25783,release1,300,
Australia,"Kiandra, Eucumbene, and Three Mile dam, Kosciuszko National Park",2012,0b0e3c7079753d7f064ee4522c79b9b5,"Scheele, Ben - ben.scheele[at]anu.edu.au",,,,Australasia,,,,301008,,-36.004521,148.527575,,,,,,,,,,,,,,,,,,,"Google Earth, NSW topo maps",,,,,12,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN20b0e3c7079753d7f064ee4522c79b9b5,release2,300,
Australia,"Kiandra, Kosciuszko National Park",2006,0b16961dce8d5c354c1fff2c145e5e66,See reference,,,,Australasia,,,18,301012,,-35.866944,148.498056,,,,,,,,,,,,,,1358,,,,,"DMS, converted; coordinate from Brannelly et al. 2015",,,,,10,,D | 3 | 4,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN20b16961dce8d5c354c1fff2c145e5e66,release2,300,
Australia,Burke and Wills Roadhouse area,2003,0be28e1609f71ae60c1fa17b8a86d462,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300745,,-19.05139,140.02778,,,,,,,,,,,,,,103,,,,,Decimal degrees,,,,103,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20be28e1609f71ae60c1fa17b8a86d462,release1,300,
Australia,Broadwater Creek,1999,0c051d21ca2961206c6ec56fcb6f2af9,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300751,,-18.39388,145.95361,,,,,,,,,,,,,,316,,,,,Decimal degrees,,,,316,,,D | 1 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20c051d21ca2961206c6ec56fcb6f2af9,release1,300,
Australia,Rosa Glen,1999,0c49f628a40fb95a50c497f2c282cd4d,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300403,,-33.96667,115.21667,,,,,,,,,,,,,,42,,,,,Decimal degrees,,,,42,,,D | 1 | 3,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20c49f628a40fb95a50c497f2c282cd4d,release1,300,
Australia,"Stoney Creek, Hull River National Park",2010,0c7bbf0bd39d84f5012e3ba8de2c1ac1,"Sapsford, Sarah - sarah.sapsford[at]gmail.com",,,,Australasia,,,,300953,,-17.921639,146.068667,,,,,,,,,,,,,,18,,,,,"DMS, converted",,,,18,6,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20c7bbf0bd39d84f5012e3ba8de2c1ac1,release1,300,
Australia,Lake Gwelup,1992,0c9060b0d0743a7d08f857cef480d435,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300506,,-31.85,115.78333,,,,,,,,,,,,,,19,,,,,Decimal degrees,,,,19,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20c9060b0d0743a7d08f857cef480d435,release1,300,
Australia,"Tully - Intens Monit Site, Qld",1998,0cdc643ee585e1e018fb70fc3a4b6a9a,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300761,,-17.77361,145.64472,,,,,,,,,,,,,,356,,,,,Decimal degrees,,,,356,,,D | 4 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20cdc643ee585e1e018fb70fc3a4b6a9a,release1,300,
Australia,"Spring Creek, above Queen Mary Falls, Main Range National Park, south-east Queensland.",2000,0d02c27f035d714865f3e97bf73ad2a6,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300562,,-28.34237,152.37252,,,,,,,,,,,,,,862,,,,,Decimal degrees,,,,862,,,D | 2 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20d02c27f035d714865f3e97bf73ad2a6,release1,300,
Australia,"Upper Snakey, Kosciuszko NP",2006,0d35790e0367797a0fcf230dd6a8e69e,"Hunter, David - david.hunter[at]environment.nsw.gov.au",,,,Australasia,,,,300310,,-36.10216,148.23537,,,,,,,,,,,,,,1502,,,,,Decimal degrees,,,,1502,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20d35790e0367797a0fcf230dd6a8e69e,release1,300,
Australia,Perry Lakes - East Basin,1999,0d4c8ad41cc672ce707152be9267a458,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300478,,-31.93333,115.78333,,,,,,,,,,,,,,11,,,,,Decimal degrees,,,,11,,,D | 3 | 5,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20d4c8ad41cc672ce707152be9267a458,release1,300,
Australia,Broadwater Creek,2000,0dd27b4b7146e318f43f08f39e36f225,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300751,,-18.39388,145.95361,,,,,,,,,,,,,,316,,,,,Decimal degrees,,,,316,,,D | 1 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20dd27b4b7146e318f43f08f39e36f225,release1,300,
Australia,"Lake Clarendon near Gathon, SEQ",1999,0e169b6274dc0e75fbbb59d4317f1d78,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300617,,-27.51667,152.86667,,,,,,,,,,,,,,142,,,,,Decimal degrees,,,,142,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20e169b6274dc0e75fbbb59d4317f1d78,release1,300,
Australia,"Harry's/Lewis Lane, northern coast of NSW",2012,0e27cab38576529671b647fcca6f5af6,"Lettoof, Damian - damian.lettoof[at]sydney.edu.au",,,,Australasia,,,,301034,,-29.358566,153.236941,,,,,,,,,,,,,,,,,,,"UTM coordinates, converted",,,,,5,,ND | 0 | 3,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN20e27cab38576529671b647fcca6f5af6,release2,300,
Australia,"Witchcliffe, Western Australia",1998,0e40f856513dfa221cc74ca6ffc5547b,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300022,,-34.01667,115.1,,,,,,,,,,,,,,16,,,,,Decimal degrees,,,,16,,,D | 1 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20e40f856513dfa221cc74ca6ffc5547b,release1,300,
Australia,Burketown Rd,2005,0e7706d04c06c428bc2f8f10b7f3dc66,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300770,,-17.72306,141,,,,,,,,,,,,,,8,,,,,Decimal degrees,,,,8,,,ND | 0 | 5,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20e7706d04c06c428bc2f8f10b7f3dc66,release1,300,
Australia,"Brisbane, Qld",1995,0e98a02db8d2856ec3adca39bb2fd9f4,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300621,,-27.468,153.028,,,,,,,,,,,,,,15,,,,,Decimal degrees,,,,15,,,D | 3 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20e98a02db8d2856ec3adca39bb2fd9f4,release1,300,
Australia,"Forrestfield, Perth",1998,0eabb9cec7ade728a11b5c71e96d85ea,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300475,,-31.95,115.86667,,,,,,,,,,,,,,52,,,,,Decimal degrees,,,,52,,,D | 1 | 2,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20eabb9cec7ade728a11b5c71e96d85ea,release1,300,
Australia,"Upper Jagumba, Kosciuszko National Park",2005,0edaba3b933a9d67155e7396d5141bee,"Hunter, David - david.hunter[at]environment.nsw.gov.au",,,,Australasia,,,,300891,,-36.041038,148.260601,,,,,,,,,,,,,,,,,,,Google EarthNew South Wales online topographic maps,,,,,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20edaba3b933a9d67155e7396d5141bee,release1,300,
Australia,"Big Dargal 2, Kosciuszko National Park",2005,0f2370573456ab42e6e26df698a4aaf8,"Hunter, David - david.hunter[at]environment.nsw.gov.au",,,,Australasia,,,,300888,,-36.110203,148.236832,,,,,,,,,,,,,,,,,,,Google EarthNew South Wales online topographic maps,,,,,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20f2370573456ab42e6e26df698a4aaf8,release1,300,
Australia,"Copperfield River, Blackbraes Resources Reserve",2016,0f2a8ae2b48ef1e30684f881d1053d04,"Catullo, Renee - renee.catullo[at]gmail.com",,,,Australasia,,,19,300973,,-19.466,144.159,,,,,,,,,,,,,,,,,110,,Decimal degrees; coordinate error based on 3 decimal-place precision of coordinates,,,,,1,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN20f2a8ae2b48ef1e30684f881d1053d04,release2,300,
Australia,Cradle Mtn Hansons,2005,0f4e01b38de9634b3b8dd6e9c53c986e,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300262,,-41.66773,145.96814,,,,,,,,,,,,,,970,,,,,Decimal degrees,,,,970,,,ND | 0 | 1,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20f4e01b38de9634b3b8dd6e9c53c986e,release1,300,
Australia,Epping Forest National Park site 2,2016,0f828805485114a6c9b2ef8158b0b8bb,"Catullo, Renee - renee.catullo[at]gmail.com",,,,Australasia,,,3,300970,,-22.351,146.715,,,,,,,,,,,,,,,,,110,,Decimal degrees; coordinate error based on 3 decimal-place precision of coordinates,,,,,2,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN20f828805485114a6c9b2ef8158b0b8bb,release2,300,
Australia,"Kirrama Bridge 1, Murray Upper National Park",2005,0fd5820c94ee7d42a0e5bb8e093e5d27,"Woodhams, Douglas C - dwoodhams[at]gmail.com",,,,Australasia,,,,300910,,-18.203056,145.883333,,,,,,,,,,,,,,100,,,,,"DMS, converted",,,,100,9,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB20fd5820c94ee7d42a0e5bb8e093e5d27,release1,300,
Australia,Collinsville - Bowen Road,2002,100bafef8e8fb0495154bfbf7f94c985,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300712,,-20.21944,147.97917,,,,,,,,,,,,,,184,,,,,Decimal degrees,,,,184,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2100bafef8e8fb0495154bfbf7f94c985,release1,300,
Australia,Glen Gordon Stn,2002,1016c2b0f14d95a757f8e4262bad21e2,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300768,,-17.75611,145.37083,,,,,,,,,,,,,,793,,,,,Decimal degrees,,,,793,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB21016c2b0f14d95a757f8e4262bad21e2,release1,300,
Australia,"Nandroya Falls, Palmerston NP, Qld",2000,105df7e7996284bbb94784f50d02533b,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300787,,-17.59889,145.75639,,,,,,,,,,,,,,326,,,,,Decimal degrees,,,,326,,,D | 2 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2105df7e7996284bbb94784f50d02533b,release1,300,
Australia,"Windin Creek east, nr Butcher's Creek, NQ",2000,10744b8525a5fab561519989b7f1934c,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300806,,-17.37484,145.73067,,,,,,,,,,,,,,673,,,,,Decimal degrees,,,,673,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB210744b8525a5fab561519989b7f1934c,release1,300,
Australia,"Barkers Creek, Bunya Mtns N.P., SEQ",1999,1077a57fd558843455bd618b85525f0a,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300643,,-26.86877,151.58058,,,,,,,,,,,,,,931,,,,,Decimal degrees,,,,931,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB21077a57fd558843455bd618b85525f0a,release1,300,
Australia,South Gap Creek,2000,10e873ae360ccd9e7de60d888b139de4,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300845,,-15.80972,145.31667,,,,,,,,,,,,,,282,,,,,Decimal degrees,,,,282,,,D | 1 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB210e873ae360ccd9e7de60d888b139de4,release1,300,
Australia,"Borallen point, Qld",1997,10f271dd7977f4ceb5476d0eaa9c7993,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300612,,-27.57821,152.85006,,,,,,,,,,,,,,61,,,,,Decimal degrees,,,,61,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB210f271dd7977f4ceb5476d0eaa9c7993,release1,300,
Australia,"Paluma, site Pal",2004,11215eb765f90cf736a02b3b6f9d202a,"Hauselberger, Kim - kim.hauselberger[at]my.jcu.edu.au",,,,Australasia,,,,300907,,-19.007,146.207167,,,,,,,,,,,,,,900,,,,,"DMS, converted",,,,900,9,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB211215eb765f90cf736a02b3b6f9d202a,release1,300,
Australia,"Baw Baw Plateau (Mt. Baw Baw), Village Flat",2006,113eebc9992118b6ae9dff6c31f39d28,See reference,,,,Australasia,,,10,301063,,-37.842685,146.268833,,,,,,,,,,,,,,,,,,,"Google Earth, Mapcarta, based on location name",,,,,10,,ND | 0 | 1,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2113eebc9992118b6ae9dff6c31f39d28,release2,300,
Australia,"K39 pond near industrial area, Kooragang Island",2006,119994054eae6176a3384f333c41c36d,"Stockwell, Michelle P - michelle.stockwell[at]newcastle.edu.au",,,,Australasia,,,11,301024,,-32.875785,151.746988,,,,,,,,,,,,,,,,,,,"Google Earth, NSW topo maps",,,,,11,,D | 2 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2119994054eae6176a3384f333c41c36d,release2,300,
Australia,17 KM NNE Northcliffe,1985,11df24b3544ce9eb1b22a03dc41deb45,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300369,,-34.51667,116.23333,,,,,,,,,,,,,,116,,,,,Decimal degrees,,,,116,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB211df24b3544ce9eb1b22a03dc41deb45,release1,300,
Australia,"Kiandra, Kosciuszko National Park",2013,126e36afa3b6051f0ea1162dd577c2e2,"Scheele, Ben - ben.scheele[at]anu.edu.au",,,,Australasia,,,,301013,,-35.860833,148.495833,,,,,,,,,,,,,,1364,,,,,"DMS, converted",,,,,1,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2126e36afa3b6051f0ea1162dd577c2e2,release2,300,
Australia,"Massey Creek, nr Ravenshoe, Qld",1999,130ff5cecd61c0548498611da5a13c49,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300784,,-17.61056,145.55972,,,,,,,,,,,,,,978,,,,,Decimal degrees,,,,978,,,D | 1 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2130ff5cecd61c0548498611da5a13c49,release1,300,
Australia,"Herdsman Lake, Perth",1992,135a8d931ef52fdd84b59d95ca2ea844,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300479,,-31.93333,115.8,,,,,,,,,,,,,,22,,,,,Decimal degrees,,,,22,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2135a8d931ef52fdd84b59d95ca2ea844,release1,300,
Australia,"Moggill Road, at Moggill Ferry on north side of river, south-east Queensland.",2005,136540c5ee574bcaa797f7aa1b15c9e7,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300608,,-27.595,152.8575,,,,,,,,,,,,,,58,,,,,Decimal degrees,,,,58,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2136540c5ee574bcaa797f7aa1b15c9e7,release1,300,
Australia,"Mena Creek, site AU2",2004,136a9b2387a2e6259ba6c58e7ef95591,"Hauselberger, Kim - kim.hauselberger[at]my.jcu.edu.au",,,,Australasia,,,,300915,,-17.666833,145.876667,,,,,,,,,,,,,,200,,,,,"DMS, converted",,,,200,9,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2136a9b2387a2e6259ba6c58e7ef95591,release1,300,
Australia,"Devils Peak, Brindabella NP",2006,1385d741d0081471d6fc4350922fd837,"Hunter, David - david.hunter[at]environment.nsw.gov.au",,,,Australasia,,,,300335,,-35.2715,148.82948,,,,,,,,,,,,,,702,,,,,Decimal degrees,,,,702,,,D | 1 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB21385d741d0081471d6fc4350922fd837,release1,300,
Australia,Witchcliffe,1999,13a791f367fcbafd0748e2d9ffd2f020,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300395,,-34.01667,115.08333,,,,,,,,,,,,,,13,,,,,Decimal degrees,,,,13,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB213a791f367fcbafd0748e2d9ffd2f020,release1,300,
Australia,"Peter's Creek, Mary River catchment",2004,13b6323b36efc0b9cd02508d59504247,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300662,,-26.681111,152.606111,,,,,,,,,,,,,,475,,,,,"DMS, converted",,,,475,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB213b6323b36efc0b9cd02508d59504247,release1,300,
